text,label_raw,source_dataset,label
لا رصيد لا عزريين الدنيا خسرت دراهمي باطل شريت بيس مشيت بيها شهر وبلعتوها بعدما فليكسيت فيها ورحت للوكالة تاعكم لقيتها مبلعة,-1,dataset_1,0
Djezzy ردو على الخاص,0,dataset_1,1
علاش خدمات الامتاز للانترنت ولات تخص البعض دون البعض الآخر. والله تحيرو واحد تمدولو ولوخر لا لا. فهمونا علاه,0,dataset_1,1
Djezzy يا زهرة خاص عندي مشكل,-1,dataset_1,0
يا زهرة والله ربحت 10 جيغا كي شكشكت مي اسمحيلي نولي نسقسي على نسرين غير ريبونداتلي على الكومنتار ربحت شكرا نسرين,1,dataset_1,2
زهرة أين أجد رمز التحقيق,0,dataset_1,1
فليكسيت 400دج راحوا في دقيقة علاه,0,dataset_1,1
رد على الخاص,0,dataset_1,1
ممكن ٱكثر توضيح على الطلب من فضلك ؟نسرين من جازي,0,dataset_1,1
مبروك عليك 😁نسرين من جازي ^^,1,dataset_1,2
باجة فيها 4 ملاين تفاعل 60حسنو انترنت ثقيلة جدا😠,-1,dataset_1,0
Kfh na7i game portal ta3kom ray datli swared kamel,0,dataset_1,1
أنترنت عندكم ثقيلة بزاف شوفونا حل,-1,dataset_1,0
ليوم نفروها هاداوين فليكسيت 100da راحتلي بلا والو غير لخير كشما تساالولي 😒😒😒 و الله غير سيريووو ملحقتش ناكتيذيها راحت اصلا كي دخلت لبون لقيت فيه غير سبعالاف و بداو ينقصو و من بعد اكتيذيت تاع طرواميل ب واحد جيغا قالولي دوك يلحقك ميساج ملحق والو ؟!!,-1,dataset_1,0
اعطوني باش نلغي الاشتراك فكامل العروض ديالكم لي يعرف يبعتلييي نفليكسي باش ناكتيذي الانترنت تولووو تدوهم متمسخروش بينا,0,dataset_1,1
يا جيزي الله يهديكم نتوما شركة مسلمة ياك قطعتولنا كونيكسو زيدتولنا ريزو وش حبيتو ؟؟,-1,dataset_1,0
Merci Djezzy pour votre débit de Connexion merdique,-1,dataset_1,0
مرحبا ، لقد تم الرّد على رسالتك في الخاص و التي تحتوي على نفس الطلب.زهرة من جازي,0,dataset_1,1
"علاش رصيد تاع المودام ولا مايبانش؟ كان يبان في الأول و عندما راحت الكونكسيون و لا الرصيد مايبانش!؟ كانت مليحة كونكسيون في البداية فقط و دوك كارثة، 4000DA تاع 150GO, خسارة معاكم الإشتراك تاع المودام.",-1,dataset_1,0
سمحتو في عربيه وبهدلتو الفرنسيه وسميتوها لهجة جزائريه,0,dataset_1,1
meilleur invention chemma anti covid (y),0,dataset_1,1
اعطيني كود نلغي بريد صوت ي,0,dataset_1,1
يا زهرة قوليلهم يسقمو ريزو موليتش نقدر نلعب فري فاير ولا بوبجي غير ندحل يقتلوني كوكنسيو راهي تقيلا بزاف,-1,dataset_1,0
جيزي دايرين مودام 4G .?,0,dataset_1,1
Djezzy يا ودي رجعولي لا بيس تاعي منيش قادرة نتنفس 😭😭سكرتوهالي بلا سبة فيها كريدي و كل يوم نهدر بيها مفهمتش لاه تسكرو فيها. بعثت في الخاص مكن والو,-1,dataset_1,0
الدراهم ينقصو بعد مانفليكسي بلا ما نهدر بيهم انا لابيس تاعي عندها 16 سنة جامي سرالي هكذا ظرك راني راح نبدلها و ندير اوريدو كل يوم تروحلي 30دج بلا ما نهدر ولات سرقة عيني عينك,-1,dataset_1,0
This is awesome ...,1,dataset_1,2
جاوبو على الخاص تعيشو,0,dataset_1,1
يانسرين ،يازهرة عندي مشكل تعيشو رجعولي بريفي 🙄,0,dataset_1,1
Vraiment votre service é nul ..nn seulement tnahiw les unités ghir haka w tactiviwhom w ma trepondiwch 3la les réclamations👎,-1,dataset_1,0
رايح يخلاص عرض 1500daومازالت الانترنت جد ضعيفة خاصة من 8 وروح 🤨🙄😏 خسارة ناكتيفي وفلخر نستعمل 12Goمن 40G😡😡,-1,dataset_1,0
جيزي عندي مشكل ارجو رد,-1,dataset_1,0
عندي مشكل حول جيزي,-1,dataset_1,0
وشا لحبيبا😂 جيت نسقسي دوكا كان نكتيفي نتاع هايلا بزاف نتاع 1500 اسكو كي يخلصو لي جيقا كاين نتاع 300 و يزيدولي لي جيقا؟,0,dataset_1,1
Aw régliw réseau brk,-1,dataset_1,0
ياودي ريقلونا جد جد جد لنترنات لوحد كره جد كلش بسبت لنترنات هاذي,0,dataset_1,1
وين راهي هذي نسرين نحتاجها,0,dataset_1,1
نشالله تردولنا على لخاص,0,dataset_1,1
ختي مانيش نقدر نشعل لي دوني تاع جيزي ،وراني ماكتيفيا,0,dataset_1,1
ممكن أكثر توضيح على الطلب من فضلك ؟,0,dataset_1,1
والله جيزي هي لمخيره جربت موبيليس كرهت النهار لزدت فيه وجربت نجمه معحبتنيش وجيزي رحمه ربي بارك الله فيكم,1,dataset_1,2
كيفاش نبدل من هايلة ماكسي لجيزي هبال؟,0,dataset_1,1
Répond à nous svp.,0,dataset_1,1
"Personnellement la voiture électrique car je suis très intéressé,",0,dataset_1,1
نشكركم على وفائكم =),0,dataset_1,1
تعلمي بلغتنا العربية الفصحى يا أختي ، ما هذه اللغة الهجينة التي تؤذي السامعين؟,0,dataset_1,1
جازي علاه مترجعولناش خط alo otaمع الو ساهل ماهل غير ألو ولا والو :),0,dataset_1,1
3lAch rakom tenahuli les unités wa9il RANI NFliKsi b lema,-1,dataset_1,0
حبيت برك نقلكم وفرولنا القوة فالأنترنت برك أخطيكم من الروبوات,0,dataset_1,1
علاه كي ندير كونيكسيون تاع 0 نلقاكم تدولي دراهم؟,-1,dataset_1,0
راني بعثتلكم على الخاص ريبونديو...جيزي,0,dataset_1,1
اطولي الكادو نتاعي لا بغيتو زعما,0,dataset_1,1
لقد تم الرّد Rînad :),0,dataset_1,1
شكرا، لقد تم الرّد على رسالتك في الخاص كذلك,0,dataset_1,1
"Bonjour, Comment puis-je vous aider ? Zahra de Djezzy",0,dataset_1,1
مرحبا، لقد تم الرّد على رسالتك في الخاص و التي تحتوي على نفس الطلب.زهرة من جازي,0,dataset_1,1
واش تهدرررر خخخ نقدرو نقدرو و تحكي هاك تقول حنا لي خلقنا و خترعنا و المشكل يبهيو في الحالة ملخر اوريدو خير منكم 😀😀🖕🏻,-1,dataset_1,0
الكونيكسيو نتاع جيزي كانت هيا لمخيرا والآن للأسف رجعت بطيئة جدا جدا سواردنا رايحين في الريح,-1,dataset_1,0
فليكسيت مقبيل 1200دج لقيت 920دج وعلاش ردولي على الكمنتار تعييشو,0,dataset_1,1
La culture générale ? Et.les Termes que vous utilisez la c'est quelle langue ?,0,dataset_1,1
"حنا حابين ترجعولنا امتياز 600 دج رني ضربت طلة و لقينها مكاش , راحت , نحيتوهالي .",0,dataset_1,1
جميل جدا ، ما وصل إليه الإنسان باذن الله تعالى .طبعا انتم مشكورون على هذا الموضوع .إلا أنه هناك ملاحظة مهمة واعذرونا على ذكرها ، ألا وهي رجاءا أن تستعملوا لغة واحدة العربية مباشرةً أو الإنجليزية أو ... غيرها .لأن هذا يؤثر على الجيل الناشئ .طبعا لاباس في تسمية الآلات وغيرها بين قوسين لكن التعبير الانشائي يكون بلغة واحدة أي لغة كانت كما ذكرنا .ونعلم أن شركة جازي رائدة في هذا المجال .شكرا ، نتمنى لكم التوفيق .,1,dataset_1,2
تعيشو شكون عندو جيزي هايلة بزاف صح كنشريها جديدة ونفليكسي60الف يعطوني لجيgا شهر,0,dataset_1,1
بدلو علينا الفرنسية الانجليزية احسن لعالم راهو تقدم ماتبقاوش فالمأخرة,0,dataset_1,1
Comment puis-je récupérer mon numéro de djezzy connect ?,0,dataset_1,1
يا زهرة ولا نسرين سؤؤل فقط لماذا الانترنت ضعيفة في الالعاب يحدث لاق اتمنا ان تردي يا نسرين تالي زهرة مشكيتش ترد🥺😄,-1,dataset_1,0
دراهمنا نمولوا اليهود ..جيزي مولاها يهودي هاد الشي علابالكم بيه . من أجل مصالحكم مستعدين تبيعوا ارواحكم وخاوتكم ...تحيا موبيليس حماري خير من عود الناس,-1,dataset_1,0
هاذوك الي كانو يتشنفو علينا ويخيرو لبنات غير الزين ولاطاي والعقلية صفر باش يتشنفو بالرغم انهم اغبياء يا درا مازال تتشنفو ولا راكم تحكمو الناس برا باش يدخلو عندكم.,0,dataset_1,1
انا كلما نفليكسي فيها يسرقوهملي مافهمتش علاش راني في المئة وخمسين الف ودوك راني دايرتها غير نغوسوڤي برك نقعد نخدم على الجيزي كرهتها والله مافيهاش حتى فايدة,-1,dataset_1,0
"التكنولوجيا الجديدة تعتمد اللغة الانجليزية ، ديرو روبورتاج كامل بالعربية ولا المصطلحات الأصلية الإنجليزية، مافهمتش لاه ترجموا كلش للغة الفرنسية الميتة . 3D Printer, GPS Global Positioning System, AI Artificial intelligence...",0,dataset_1,1
لي يسمع هدي لي تهدر يجيه القيء ما هدرت عربية ما هدرت فرونسوية عقلية الشعر تاع لفرونسي لي رخستنا,0,dataset_1,1
هدرا معوقة درك الشعب البسيط يفهم المصطلحات لي قلتيهم ؟ فشك نتي و ماشي فاهمتهم 😒,-1,dataset_1,0
كانت عندي شريحة منذ 17 سنة مافليكسيتش في بداية الحجر غلقتوهالي وهي شريحة عمل مهمة جدا بالنسبة لي، شانقولك يا نسرين ويا زهرة الله لا تربحكم كينتوما كيجيزي تاعكم.,-1,dataset_1,0
راني في يومين كونكسيو مكاش 👎👎👎👎,-1,dataset_1,0
و الذي يصادف عيد ميلادي، اعطوني رصيد هدية عيد ميلاد 😂,0,dataset_1,1
المجد و الخلود للشهداء الأبرار و تحيا الجزائر و ريڨلو الهم نتاع الريزو نتاعكم الواحد تصويرة مراهش تتطلعله,0,dataset_1,1
هل عرض جيزي امتياز 600 دج تفليكسها يمدولك بونيس متوفر ؟؟,0,dataset_1,1
بمناسبة عيد الاستقلال نطلب منكم تطوير شبكة الإنترنت التي لا تصلح نهائيا للأسف 😥😥😥,-1,dataset_1,0
ماكانش promotions بالمناسبة؟,0,dataset_1,1
تغيير المتعامل مع ابقاء الرقم هو الحل الامثل لضعف الشبكة في الجزائر ، كل زبون يختار الشبكة القوية والقريبة منه,-1,dataset_1,0
تحيا الجزائر الله يرحم الشهداء. 🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿🇩🇿💪💪💪💪💪💪💪💪💪,1,dataset_1,2
ربي يرحم شهدائنا الابرار,0,dataset_1,1
ربي يرحم شهدا لوكان تعطونا بونيس دليل على انكم تحترمون زبائنكم,0,dataset_1,1
الله يرحم شهدائنا الابرار,0,dataset_1,1
لله يرحمهم جيزي ديرولنا بونيس ياك نعرفوكم قادرين عليها ماتخيبوناش,0,dataset_1,1
تحيه الجزائر ويحي جيشها ويحي رئسنا وربي يحفظ بلادنا من كل سوء,0,dataset_1,1
المجد و الخلود لشهداءنا الابرار-عاشت الجزائر حرة مستقلة يدا واحدة و موحدة دائما حكومة و شعبا و جيشا,0,dataset_1,1
الحمد لله على نعمة الحرية و الإستقلال.تحيا الجزائر و المجد و الخلود لشهداءنا الأبرار.,0,dataset_1,1
"⁦✍️⁩ الشيخ العربي التبسي -رحمه الله ـ :"" من عاش منكم فليعش بعداوة فرنسا ،ومن مات فليحمل معه هذه العداوة للقبر "" علموها لأبنائكم",0,dataset_1,1
لن انسى ان دجيزي استثمرت في السوق الجزائرية في وقت حرج ...ايام العشرية السوداء ووفرة فرص عمل لأبناء الجزائر .....شكرا الله يعينكم,1,dataset_1,2
تاع جيزي راكم هاذي الايام تاكلو في السحت وديرو في الحمقى ولاكريز نفلكسيو الانترنت نلقاوها كاو هذا لاه ريقلو رواحك ولا خليونا نبدلو البيس والله عيتونا 😷🤕😓,-1,dataset_1,0
مايدي ربي يرحمو خلاها كلمة قال لوكان يولي الإستعمار نحكيلو وش دار فينا الإستقلال💔,-1,dataset_1,0
ان شاء الله الجزاىر داىما حرة مستقلة،والله يرحم الشهداء الابرار,0,dataset_1,1
الله يرحم الشهداء، ان شاء الله تولي الإنترنت مليها يهديكم ربي.,-1,dataset_1,0
